price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
1800.0,2002.0,nissan,altima,good,4.0,gas,200000.0,clean,automatic,,,brown
3995.0,2002.0,nissan,maxima,good,6.0,gas,175000.0,clean,automatic,fwd,sedan,blue
6500.0,2002.0,nissan,fronti,good,6.0,gas,147000.0,clean,manual,rwd,truck,green
3975.0,2002.0,nissan,maxima,good,6.0,gas,147799.0,clean,automatic,fwd,sedan,custom
2500.0,2002.0,nissan,altima,excellent,4.0,gas,150000.0,clean,automatic,fwd,,
3499.0,2002.0,nissan,quest,good,6.0,gas,122000.0,clean,automatic,fwd,mini-van,green
1800.0,2002.0,nissan,maxima,,,gas,200000.0,clean,automatic,,,
1100.0,2002.0,nissan,maxima,good,,gas,181180.0,clean,automatic,fwd,sedan,silver
3499.0,2002.0,nissan,xterra,excellent,6.0,gas,154980.0,clean,automatic,4wd,SUV,silver
1800.0,2002.0,nissan,altima,excellent,4.0,gas,132000.0,clean,automatic,fwd,sedan,white
2395.0,2002.0,nissan,maxima,,,gas,220000.0,clean,automatic,,,grey
2395.0,2002.0,nissan,maxima,excellent,,gas,220000.0,clean,automatic,,,grey
2195.0,2002.0,nissan,pathfi,good,,gas,186000.0,clean,automatic,4wd,SUV,silver
3999.0,2002.0,nissan,xterra,,6.0,gas,154000.0,clean,automatic,4wd,,
4500.0,2002.0,nissan,maxima,excellent,6.0,gas,210000.0,clean,manual,fwd,coupe,custom
5000.0,2002.0,nissan,mvp lx,good,6.0,gas,93000.0,clean,automatic,fwd,mini-van,green
3500.0,2002.0,nissan,pathfi,good,6.0,gas,163725.0,clean,automatic,4wd,SUV,custom
5400.0,2002.0,nissan,fronti,excellent,6.0,gas,194000.0,clean,automatic,,truck,black
2500.0,2002.0,nissan,sentra,good,4.0,gas,104000.0,clean,automatic,fwd,sedan,
5500.0,2002.0,nissan,fronti,excellent,4.0,gas,111000.0,clean,automatic,rwd,truck,red
3100.0,2002.0,nissan,xterra,excellent,6.0,gas,145432.0,clean,manual,4wd,SUV,
3000.0,2002.0,nissan,maxima,,,gas,134000.0,clean,automatic,,,
1950.0,2002.0,nissan,quest,,,gas,120000.0,clean,automatic,,,
2150.0,2002.0,nissan,quest,,,gas,105000.0,clean,automatic,,,
4500.0,2002.0,nissan,xterra,good,6.0,gas,195437.0,clean,automatic,4wd,SUV,red
3000.0,2002.0,nissan,altima,,,gas,155000.0,clean,automatic,,,
4995.0,2002.0,nissan,pathfi,excellent,6.0,gas,193000.0,clean,automatic,4wd,SUV,blue
3900.0,2002.0,nissan,altima,,,gas,90540.0,clean,automatic,,,
3800.0,2002.0,nissan,xterra,good,6.0,gas,190000.0,clean,automatic,4wd,SUV,blue
5400.0,2002.0,nissan,xterra,excellent,6.0,gas,266085.0,clean,automatic,rwd,SUV,blue
3995.0,2002.0,nissan,maxima,,,gas,148121.0,clean,automatic,,,
3850.0,2002.0,nissan,maxima,good,6.0,gas,167650.0,clean,automatic,fwd,sedan,white
5477.0,2002.0,nissan,xterra,excellent,6.0,gas,186689.0,clean,automatic,4wd,SUV,green
3900.0,2002.0,nissan,xterra,excellent,,gas,190000.0,clean,automatic,,SUV,silver
2800.0,2002.0,nissan,xterra,good,4.0,gas,259809.0,clean,automatic,fwd,SUV,custom
3195.0,2002.0,nissan,maxima,good,,gas,174000.0,clean,automatic,,,
5750.0,2002.0,nissan,fronti,,,gas,262707.0,clean,automatic,,,
3300.0,2002.0,nissan,pathfi,good,6.0,gas,188000.0,clean,automatic,,,
3995.0,2002.0,nissan,xterra,good,6.0,gas,145381.0,clean,automatic,rwd,,white
1500.0,2002.0,nissan,xterra,good,6.0,gas,163474.0,clean,automatic,4wd,SUV,silver
1500.0,2002.0,nissan,maxima,,,gas,150000.0,clean,automatic,,,
4000.0,2002.0,nissan,fronti,excellent,6.0,gas,220000.0,lien,automatic,rwd,pickup,silver
2900.0,2002.0,nissan,pathfi,good,,gas,170000.0,clean,automatic,,,
6500.0,2002.0,nissan,xterra,like new,6.0,gas,90900.0,clean,automatic,4wd,SUV,red
2950.0,2002.0,nissan,sentra,excellent,4.0,gas,107000.0,clean,automatic,fwd,sedan,brown
1999.0,2002.0,nissan,sentra,good,4.0,gas,168231.0,clean,automatic,fwd,sedan,red
3850.0,2002.0,nissan,pathfi,excellent,6.0,gas,194077.0,clean,automatic,fwd,SUV,
5995.0,2002.0,nissan,fronti,excellent,6.0,gas,237850.0,clean,automatic,4wd,truck,black
3995.0,2002.0,nissan,xterra,excellent,6.0,gas,198655.0,clean,automatic,rwd,SUV,black
6499.0,2002.0,nissan,xterra,,6.0,gas,164819.0,clean,automatic,4wd,SUV,yellow
6499.0,2002.0,nissan,fronti,,4.0,gas,137332.0,clean,manual,rwd,pickup,white
2500.0,2002.0,nissan,xterra,,,gas,192445.0,clean,automatic,,,grey
3500.0,2002.0,nissan,maxima,,,gas,192000.0,clean,automatic,fwd,,
2999.0,2002.0,nissan,maxima,like new,6.0,gas,174686.0,clean,automatic,fwd,sedan,
2500.0,2002.0,nissan,quest,excellent,,gas,160000.0,clean,automatic,,,
6408.0,2002.0,nissan,fronti,good,6.0,gas,149000.0,clean,automatic,4wd,truck,white
6360.0,2002.0,nissan,fronti,excellent,6.0,gas,172242.0,clean,automatic,4wd,pickup,silver
6580.0,2002.0,nissan,maxima,good,6.0,gas,114584.0,clean,automatic,fwd,sedan,custom
6609.0,2002.0,nissan,fronti,,6.0,gas,148244.0,clean,automatic,4wd,,
6735.0,2002.0,nissan,f-150,good,6.0,gas,89000.0,clean,manual,rwd,SUV,red
6697.0,2002.0,nissan,fronti,good,,gas,97000.0,clean,automatic,4wd,truck,silver
6260.0,2002.0,nissan,xterra,like new,6.0,gas,99500.0,clean,automatic,4wd,pickup,red
6515.0,2002.0,nissan,fronti,good,6.0,gas,118000.0,clean,automatic,rwd,truck,silver
6285.0,2002.0,nissan,fronti,excellent,4.0,gas,153019.0,clean,automatic,rwd,pickup,silver
6430.0,2002.0,nissan,fronti,,,gas,163613.0,clean,automatic,,,
6213.0,2002.0,nissan,fronti,,6.0,gas,136000.0,clean,manual,,,
6291.0,2002.0,nissan,fronti,excellent,6.0,gas,60696.0,clean,automatic,4wd,truck,green
4295.0,2003.0,nissan,murano,good,6.0,gas,165078.0,clean,automatic,fwd,SUV,custom
4995.0,2003.0,nissan,xterra,good,6.0,gas,152062.0,clean,automatic,fwd,SUV,blue
2000.0,2003.0,nissan,altima,,,gas,200000.0,clean,automatic,,sedan,brown
4900.0,2003.0,nissan,altima,excellent,,gas,139500.0,clean,automatic,,sedan,
6100.0,2003.0,nissan,fronti,,,gas,178000.0,clean,automatic,,,
6500.0,2003.0,nissan,fronti,,,gas,178000.0,clean,automatic,,,
5000.0,2003.0,nissan,xterra,,,gas,130000.0,clean,automatic,,,
3000.0,2003.0,nissan,sentra,like new,4.0,gas,97000.0,clean,automatic,fwd,sedan,brown
2300.0,2003.0,nissan,altima,good,6.0,gas,180000.0,clean,automatic,fwd,,
2000.0,2003.0,nissan,altima,good,4.0,gas,138000.0,clean,automatic,rwd,sedan,brown
5500.0,2003.0,nissan,pathfi,excellent,6.0,gas,135300.0,clean,automatic,4wd,SUV,silver
2500.0,2003.0,nissan,altima,good,4.0,gas,170000.0,clean,automatic,,,
3999.0,2003.0,nissan,altima,good,6.0,gas,126549.0,clean,automatic,fwd,sedan,black
1950.0,2003.0,nissan,pathfi,,6.0,gas,172573.0,clean,automatic,,,
1500.0,2003.0,nissan,altima,good,6.0,gas,160000.0,clean,automatic,fwd,sedan,white
3000.0,2003.0,nissan,altima,good,6.0,gas,160000.0,clean,automatic,fwd,sedan,white
2700.0,2003.0,nissan,murano,good,6.0,gas,215800.0,clean,automatic,4wd,other,grey
4995.0,2003.0,nissan,murano,,,gas,135000.0,clean,automatic,,,
3000.0,2003.0,nissan,altima,good,6.0,gas,170000.0,clean,automatic,fwd,sedan,grey
1950.0,2003.0,nissan,sentra,good,4.0,gas,166000.0,clean,automatic,fwd,,
4800.0,2003.0,nissan,xterra,excellent,6.0,gas,173000.0,clean,automatic,rwd,SUV,brown
3000.0,2003.0,nissan,sentra,like new,4.0,gas,129000.0,clean,automatic,fwd,sedan,brown
3150.0,2003.0,nissan,altima,good,8.0,gas,170000.0,clean,manual,fwd,,
3988.0,2003.0,nissan,pathfi,,6.0,gas,164864.0,clean,automatic,4wd,SUV,
3000.0,2003.0,nissan,xterra,good,4.0,gas,252000.0,clean,automatic,4wd,SUV,silver
3500.0,2003.0,nissan,pathfi,good,6.0,gas,233600.0,clean,automatic,fwd,SUV,black
1750.0,2003.0,nissan,xterra,,6.0,gas,201570.0,clean,automatic,rwd,SUV,custom
1200.0,2003.0,nissan,xterra,excellent,6.0,gas,164190.0,clean,automatic,,,
2000.0,2003.0,nissan,maxima,good,,gas,200000.0,clean,automatic,,,
2999.0,2003.0,nissan,altima,,,gas,137319.0,rebuilt,automatic,,,
2500.0,2003.0,nissan,fronti,,4.0,gas,218000.0,clean,automatic,,,
2500.0,2003.0,nissan,altima,good,6.0,gas,160000.0,clean,automatic,fwd,sedan,white
2995.0,2003.0,nissan,altima,excellent,4.0,gas,129245.0,clean,automatic,fwd,sedan,green
3900.0,2003.0,nissan,altima,excellent,,gas,71000.0,clean,automatic,,,
5000.0,2003.0,nissan,maxima,good,6.0,gas,87000.0,clean,automatic,rwd,sedan,custom
2995.0,2003.0,nissan,xterra,,,gas,231825.0,clean,automatic,fwd,SUV,white
3500.0,2003.0,nissan,altima,excellent,,gas,125000.0,clean,automatic,,,
4900.0,2003.0,nissan,xterra,good,6.0,gas,119000.0,clean,automatic,4wd,SUV,white
4500.0,2003.0,nissan,xterra,good,6.0,gas,143645.0,clean,automatic,4wd,SUV,brown
5588.0,2003.0,nissan,fronti,good,4.0,gas,148421.0,clean,other,rwd,truck,blue
4000.0,2003.0,nissan,xterra,good,6.0,gas,161300.0,clean,automatic,4wd,SUV,
4000.0,2003.0,nissan,altima,like new,6.0,gas,100000.0,clean,automatic,fwd,sedan,silver
2995.0,2003.0,nissan,fronti,,6.0,gas,222822.0,clean,automatic,4wd,pickup,brown
2195.0,2003.0,nissan,maxima,excellent,6.0,gas,216523.0,clean,automatic,fwd,sedan,
3800.0,2003.0,nissan,altima,good,6.0,gas,160000.0,clean,automatic,,sedan,white
2200.0,2003.0,nissan,xterra,,,gas,107392.0,clean,automatic,,,
5999.0,2003.0,nissan,fronti,,,gas,204255.0,clean,automatic,4wd,pickup,green
3700.0,2003.0,nissan,maxima,good,6.0,gas,151232.0,clean,automatic,fwd,sedan,white
5550.0,2003.0,nissan,xterra,excellent,6.0,gas,69559.0,clean,automatic,4wd,SUV,black
2499.0,2003.0,nissan,murano,excellent,6.0,gas,150000.0,clean,automatic,4wd,SUV,purple
6150.0,2003.0,nissan,xterra,excellent,6.0,gas,69559.0,clean,automatic,4wd,SUV,black
2695.0,2003.0,nissan,xterra,good,6.0,gas,174000.0,clean,automatic,4wd,SUV,blue
2650.0,2003.0,nissan,xterra,good,6.0,gas,174000.0,clean,automatic,4wd,SUV,blue
1400.0,2003.0,nissan,maxima,,,gas,180000.0,clean,automatic,,,
3450.0,2003.0,nissan,pathfi,excellent,6.0,gas,173612.0,clean,automatic,4wd,SUV,
4895.0,2003.0,nissan,pathfi,excellent,6.0,gas,173612.0,clean,automatic,4wd,SUV,
2300.0,2003.0,nissan,altima,good,4.0,gas,167000.0,clean,automatic,,,
3495.0,2003.0,nissan,pathfi,,,gas,161312.0,clean,automatic,,,
3994.0,2003.0,nissan,pathfi,excellent,6.0,gas,173612.0,clean,automatic,4wd,SUV,
3995.0,2003.0,nissan,pathfi,,,gas,161312.0,clean,automatic,,,
1900.0,2003.0,nissan,maxima,good,6.0,gas,246848.0,clean,automatic,fwd,sedan,brown
5500.0,2003.0,nissan,xterra,good,6.0,gas,218000.0,clean,automatic,4wd,SUV,green
5477.0,2003.0,nissan,murano,,,gas,168055.0,clean,automatic,,SUV,blue
3300.0,2003.0,nissan,xterra,good,6.0,gas,208000.0,clean,automatic,4wd,SUV,brown
2200.0,2003.0,nissan,pathfi,,6.0,gas,223452.0,clean,automatic,,SUV,
4275.0,2003.0,nissan,altima,,,gas,173659.0,clean,automatic,fwd,sedan,blue
5999.0,2003.0,nissan,350z,good,6.0,gas,171286.0,clean,manual,rwd,coupe,grey
4250.0,2003.0,nissan,xterra,,,gas,160000.0,clean,automatic,,,
3295.0,2003.0,nissan,murano,excellent,6.0,gas,159750.0,clean,automatic,fwd,SUV,grey
3100.0,2003.0,nissan,maxima,excellent,6.0,gas,135000.0,clean,automatic,fwd,sedan,silver
2400.0,2003.0,nissan,pathfi,good,,gas,210000.0,clean,automatic,,,
2600.0,2003.0,nissan,maxima,good,6.0,gas,108000.0,clean,automatic,fwd,sedan,grey
6388.0,2003.0,nissan,altima,good,,gas,56667.0,clean,automatic,fwd,sedan,green
3600.0,2003.0,nissan,altima,good,4.0,gas,102504.0,clean,automatic,fwd,sedan,orange
3550.0,2003.0,nissan,altima,excellent,6.0,gas,140000.0,clean,manual,,sedan,red
4950.0,2003.0,nissan,xterra,excellent,6.0,gas,108000.0,clean,automatic,4wd,SUV,black
4200.0,2003.0,nissan,murano,like new,6.0,gas,143002.0,clean,automatic,4wd,SUV,silver
1800.0,2003.0,nissan,pathfi,good,6.0,gas,220000.0,clean,automatic,4wd,,red
2899.0,2003.0,nissan,murano,good,6.0,gas,189000.0,clean,automatic,4wd,SUV,silver
2950.0,2003.0,nissan,sentra,,,gas,83000.0,clean,automatic,,,
4495.0,2003.0,nissan,fronti,,,gas,170000.0,clean,automatic,rwd,,
4250.0,2003.0,nissan,fronti,good,,gas,140000.0,clean,automatic,4wd,pickup,black
3500.0,2003.0,nissan,sentra,excellent,4.0,gas,128000.0,clean,manual,fwd,sedan,red
3995.0,2003.0,nissan,xterra,excellent,6.0,gas,110454.0,clean,automatic,4wd,SUV,blue
4995.0,2003.0,nissan,altima,,,gas,151347.0,clean,automatic,fwd,sedan,black
4995.0,2003.0,nissan,altima,,,gas,146200.0,clean,automatic,fwd,sedan,brown
5000.0,2003.0,nissan,altima,like new,4.0,gas,121700.0,clean,automatic,fwd,sedan,silver
5500.0,2003.0,nissan,350z,good,,gas,100000.0,clean,automatic,,,
3900.0,2003.0,nissan,altima,good,4.0,gas,45000.0,clean,automatic,fwd,sedan,grey
2900.0,2003.0,nissan,altima,good,6.0,gas,100000.0,clean,automatic,fwd,sedan,custom
4200.0,2003.0,nissan,sentra,,,gas,45000.0,clean,automatic,,,
4000.0,2003.0,nissan,xterra,,,gas,112000.0,clean,automatic,,,
3299.0,2003.0,nissan,pathfi,excellent,6.0,gas,152000.0,clean,automatic,4wd,SUV,brown
4500.0,2003.0,nissan,maxima,excellent,6.0,gas,148000.0,clean,automatic,fwd,sedan,silver
1200.0,2003.0,nissan,altima,good,4.0,electric,100000.0,clean,automatic,fwd,,brown
4990.0,2003.0,nissan,maxima,,6.0,gas,159421.0,clean,automatic,fwd,sedan,
1995.0,2003.0,nissan,altima,excellent,4.0,gas,156072.0,clean,automatic,fwd,sedan,white
4500.0,2003.0,nissan,fronti,good,4.0,gas,191000.0,clean,manual,,,
5000.0,2003.0,nissan,350z t,good,6.0,gas,210000.0,clean,manual,rwd,coupe,purple
2995.0,2003.0,nissan,xterra,,6.0,gas,190000.0,clean,automatic,,,
3800.0,2003.0,nissan,fronti,excellent,6.0,gas,241312.0,clean,automatic,rwd,truck,grey
2800.0,2003.0,nissan,altima,excellent,6.0,gas,176000.0,clean,automatic,,,
3500.0,2003.0,nissan,exterr,excellent,,gas,200000.0,clean,automatic,,SUV,black
2900.0,2003.0,nissan,versa ,good,,gas,130000.0,clean,manual,,,white
1900.0,2003.0,nissan,xterra,good,6.0,gas,185262.0,clean,automatic,4wd,SUV,silver
2500.0,2003.0,nissan,altima,excellent,4.0,gas,140000.0,clean,automatic,fwd,sedan,silver
6497.0,2003.0,nissan,xterra,excellent,6.0,gas,155732.0,clean,automatic,4wd,SUV,
3500.0,2003.0,nissan,sentra,excellent,4.0,gas,155439.0,clean,automatic,fwd,sedan,
4988.0,2003.0,nissan,murano,,,gas,171396.0,clean,automatic,fwd,,white
1100.0,2003.0,nissan,xterra,good,6.0,gas,205000.0,clean,automatic,4wd,SUV,silver
2999.0,2003.0,nissan,altima,like new,4.0,gas,136902.0,clean,automatic,fwd,sedan,
3999.0,2003.0,nissan,xterra,like new,6.0,gas,137766.0,clean,automatic,4wd,SUV,
1500.0,2003.0,nissan,xterra,good,,gas,140000.0,clean,automatic,4wd,truck,green
6237.0,2003.0,nissan,350z,excellent,,gas,97426.0,clean,manual,rwd,coupe,
6422.0,2003.0,nissan,murano,excellent,6.0,gas,78383.0,clean,automatic,4wd,SUV,silver
6172.0,2003.0,nissan,350z,,,gas,75000.0,clean,automatic,,,
6035.0,2003.0,nissan,fronti,,,gas,111791.0,clean,automatic,4wd,pickup,brown
6199.0,2003.0,nissan,fronti,good,6.0,gas,132326.0,clean,automatic,4wd,,
6324.0,2003.0,nissan,fronti,excellent,6.0,gas,124549.0,clean,automatic,4wd,truck,red
6311.0,2003.0,nissan,rogue,excellent,4.0,gas,120000.0,clean,automatic,rwd,,silver
6493.0,2003.0,nissan,fronti,,6.0,gas,151954.0,clean,automatic,4wd,pickup,white
6120.0,2003.0,nissan,fronti,good,6.0,gas,152000.0,clean,automatic,4wd,pickup,red
6370.0,2003.0,nissan,fronti,excellent,6.0,gas,219000.0,clean,automatic,4wd,pickup,silver
6106.0,2003.0,nissan,350z,good,6.0,gas,80000.0,clean,manual,rwd,coupe,silver
6447.0,2003.0,nissan,350z,excellent,6.0,gas,96000.0,clean,manual,rwd,coupe,black
6383.0,2003.0,nissan,xterra,,,gas,160506.0,clean,automatic,4wd,SUV,green
6309.0,2003.0,nissan,fronti,,4.0,gas,56133.0,clean,manual,rwd,pickup,red
6275.0,2003.0,nissan,fronti,excellent,6.0,gas,185707.0,clean,automatic,4wd,,
6241.0,2003.0,nissan,350z,excellent,6.0,gas,45145.0,clean,automatic,rwd,coupe,
6516.0,2003.0,nissan,350 z,,6.0,gas,144000.0,clean,automatic,rwd,,
6544.0,2003.0,nissan,350z,good,6.0,gas,126000.0,clean,manual,rwd,coupe,black
6261.0,2003.0,nissan,fronti,,,gas,150025.0,clean,automatic,,,
6534.0,2003.0,nissan,fronti,excellent,6.0,gas,178161.0,clean,automatic,rwd,truck,red
6016.0,2003.0,nissan,350z,excellent,6.0,gas,17000.0,clean,manual,rwd,coupe,grey
6095.0,2003.0,nissan,350z,excellent,6.0,gas,123000.0,clean,automatic,,,
6484.0,2003.0,nissan,pathfi,,6.0,gas,118750.0,clean,automatic,4wd,SUV,white
6398.0,2003.0,nissan,xterra,excellent,6.0,gas,103000.0,clean,automatic,4wd,offroad,
2700.0,2004.0,nissan,maxima,good,6.0,gas,200000.0,clean,automatic,fwd,sedan,white
4100.0,2004.0,nissan,armada,good,8.0,gas,226000.0,clean,automatic,4wd,SUV,grey
4800.0,2004.0,nissan,altima,,4.0,gas,262876.0,clean,automatic,fwd,sedan,black
3995.0,2004.0,nissan,maxima,like new,6.0,gas,111000.0,clean,automatic,fwd,sedan,white
4200.0,2004.0,nissan,altima,good,4.0,gas,96000.0,clean,automatic,,sedan,black
4500.0,2004.0,nissan,xterra,,6.0,gas,148000.0,rebuilt,automatic,rwd,,
5299.0,2004.0,nissan,xterra,excellent,6.0,gas,136468.0,clean,automatic,,SUV,
6495.0,2004.0,nissan,xterra,good,6.0,gas,140514.0,clean,automatic,4wd,SUV,green
3500.0,2004.0,nissan,quest ,good,6.0,gas,134600.0,clean,automatic,fwd,mini-van,brown
4950.0,2004.0,nissan,armada,good,8.0,gas,177000.0,clean,automatic,rwd,SUV,grey
1450.0,2004.0,nissan,sentra,,,gas,113000.0,clean,automatic,,,white
4650.0,2004.0,nissan,sentra,,,other,132198.0,clean,automatic,,,
3300.0,2004.0,nissan,maximu,,,gas,150000.0,clean,automatic,,,
4200.0,2004.0,nissan,xterra,excellent,,gas,174000.0,clean,automatic,,,
3300.0,2004.0,nissan,xterra,good,6.0,gas,150500.0,clean,automatic,rwd,SUV,white
1200.0,2004.0,nissan,maxima,excellent,6.0,gas,140000.0,clean,automatic,fwd,,black
3900.0,2004.0,nissan,f-150,good,,gas,176000.0,clean,automatic,,,
5950.0,2004.0,nissan,xterra,excellent,6.0,gas,166000.0,clean,automatic,4wd,SUV,silver
4900.0,2004.0,nissan,xterra,excellent,6.0,gas,169000.0,clean,automatic,4wd,,white
3200.0,2004.0,nissan,sentra,good,4.0,gas,176000.0,clean,manual,fwd,sedan,white
3550.0,2004.0,nissan,350z,,,gas,173549.0,clean,automatic,,,
5500.0,2004.0,nissan,maxima,excellent,,gas,73000.0,clean,automatic,,,
6995.0,2004.0,nissan,xterra,good,6.0,gas,141651.0,clean,automatic,4wd,SUV,red
6395.0,2004.0,nissan,xterra,,6.0,gas,199138.0,clean,other,4wd,SUV,silver
3500.0,2004.0,nissan,murano,good,6.0,gas,181000.0,clean,automatic,4wd,,
5800.0,2004.0,nissan,sentra,good,4.0,gas,148000.0,clean,manual,fwd,sedan,silver
6500.0,2004.0,nissan,quest ,,,gas,166199.0,clean,automatic,,,
4000.0,2004.0,nissan,pathfi,good,6.0,gas,200866.0,clean,automatic,4wd,SUV,silver
3600.0,2004.0,nissan,pathfi,excellent,6.0,gas,236000.0,clean,automatic,4wd,SUV,silver
3495.0,2004.0,nissan,altima,,,gas,152469.0,clean,automatic,,,black
5500.0,2004.0,nissan,titan,good,8.0,gas,175000.0,clean,automatic,4wd,,red
3000.0,2004.0,nissan,sentra,good,4.0,gas,112000.0,clean,automatic,fwd,sedan,grey
1700.0,2004.0,nissan,quest ,good,6.0,gas,164100.0,clean,automatic,fwd,mini-van,silver
4000.0,2004.0,nissan,murano,good,,gas,197000.0,clean,automatic,4wd,SUV,white
6995.0,2004.0,nissan,fronti,,6.0,gas,98900.0,clean,automatic,4wd,,
2200.0,2004.0,nissan,sentra,,,gas,190000.0,clean,automatic,,,
4949.0,2004.0,nissan,maxima,,,gas,140922.0,clean,automatic,,,
2500.0,2004.0,nissan,altima,good,4.0,gas,136000.0,clean,automatic,fwd,sedan,grey
3995.0,2004.0,nissan,xterra,,,gas,146021.0,clean,automatic,,,
2700.0,2004.0,nissan,xterra,,,gas,118097.0,clean,automatic,,,
6200.0,2004.0,nissan,350z,excellent,6.0,gas,124000.0,clean,automatic,rwd,coupe,
5200.0,2004.0,nissan,armada,good,8.0,gas,189000.0,clean,automatic,rwd,SUV,white
3299.0,2004.0,nissan,sentra,,,gas,157700.0,clean,automatic,,,
6000.0,2004.0,nissan,titan,good,8.0,gas,142000.0,clean,automatic,4wd,truck,black
3700.0,2004.0,nissan,pathfi,good,6.0,gas,164000.0,clean,automatic,rwd,SUV,red
6998.0,2004.0,nissan,350z,good,6.0,gas,140000.0,clean,manual,rwd,sedan,grey
5495.0,2004.0,nissan,xterra,excellent,,gas,205269.0,clean,automatic,4wd,SUV,grey
2000.0,2004.0,nissan,altima,good,4.0,gas,174000.0,clean,automatic,,sedan,white
2900.0,2004.0,nissan,xterra,excellent,6.0,gas,170000.0,clean,automatic,fwd,SUV,silver
4300.0,2004.0,nissan,xterra,,6.0,gas,202000.0,clean,automatic,rwd,,
2500.0,2004.0,nissan,maxima,good,6.0,gas,122000.0,clean,automatic,rwd,sedan,
2700.0,2004.0,nissan,maxima,good,,gas,200000.0,clean,automatic,fwd,sedan,white
2900.0,2004.0,nissan,maxima,good,,gas,200000.0,clean,automatic,fwd,sedan,white
3000.0,2004.0,nissan,armada,good,,gas,220000.0,clean,automatic,,SUV,grey
5750.0,2004.0,nissan,altima,,,gas,99000.0,clean,automatic,,,
2995.0,2004.0,nissan,maxima,,,gas,166497.0,clean,automatic,fwd,sedan,
5577.0,2004.0,nissan,armada,like new,8.0,gas,159000.0,clean,automatic,4wd,SUV,white
6995.0,2004.0,nissan,fronti,excellent,,gas,235470.0,clean,automatic,4wd,pickup,red
3500.0,2004.0,nissan,murano,good,6.0,gas,186000.0,clean,automatic,4wd,SUV,white
2750.0,2004.0,nissan,altima,good,4.0,gas,151000.0,clean,automatic,fwd,sedan,
3700.0,2004.0,nissan,pathfi,,6.0,gas,171000.0,clean,automatic,4wd,SUV,brown
2800.0,2004.0,nissan,altima,,,gas,150000.0,clean,automatic,,,
4995.0,2004.0,nissan,murano,,6.0,gas,143013.0,clean,automatic,,SUV,silver
3595.0,2004.0,nissan,sentra,good,,gas,112928.0,clean,automatic,fwd,sedan,brown
4200.0,2004.0,nissan,armada,,,gas,260233.0,clean,automatic,,,
4000.0,2004.0,nissan,maxima,good,,gas,150000.0,clean,automatic,,,
1399.0,2004.0,nissan,maxima,,,gas,226000.0,clean,manual,,,
4500.0,2004.0,nissan,titan,good,,gas,255000.0,clean,automatic,,truck,
4995.0,2004.0,nissan,maxima,good,6.0,gas,150136.0,rebuilt,automatic,fwd,sedan,grey
5995.0,2004.0,nissan,fronti,excellent,6.0,gas,191637.0,clean,manual,4wd,truck,
4200.0,2004.0,nissan,armada,good,8.0,gas,126123.0,clean,automatic,4wd,SUV,brown
6995.0,2004.0,nissan,titan ,good,8.0,gas,152033.0,clean,automatic,rwd,pickup,grey
6995.0,2004.0,nissan,titan ,good,8.0,gas,152033.0,clean,automatic,rwd,pickup,grey
6500.0,2004.0,nissan,fronti,good,6.0,gas,137000.0,clean,manual,4wd,pickup,white
5500.0,2004.0,nissan,pathfi,good,6.0,gas,175579.0,clean,automatic,4wd,SUV,
2300.0,2004.0,nissan,murano,,,gas,134834.0,clean,automatic,,,
3900.0,2004.0,nissan,xterra,excellent,6.0,gas,179000.0,clean,automatic,4wd,,
3100.0,2004.0,nissan,altima,good,6.0,gas,203000.0,clean,automatic,fwd,sedan,silver
6500.0,2004.0,nissan,fronti,good,4.0,gas,160000.0,clean,automatic,rwd,truck,red
4500.0,2004.0,nissan,fronti,,,gas,220000.0,clean,automatic,,,
1200.0,2004.0,nissan,maxima,good,6.0,gas,180000.0,clean,automatic,fwd,,
2400.0,2004.0,nissan,xterra,,,gas,177000.0,clean,automatic,,,
3600.0,2004.0,nissan,murano,,6.0,gas,120747.0,clean,automatic,4wd,SUV,silver
4100.0,2004.0,nissan,murano,,6.0,gas,120162.0,clean,automatic,4wd,SUV,white
