Rec	Cyc	Step	TestTime	StepTime	Amphr	Watthr	Amps	Volts	State	ACImpOhms
3817	2	5	2d 15:27:10.0600004196167	0d 23:18:0.00999999977648258	0.01165	0.04587	0.00050	3.78859	D	2.20293
3818	2	5	2d 15:28:10.0600004196167	0d 23:19:0.00999999977648258	0.01166	0.04591	0.00050	3.78836	D	2.20293
3819	2	5	2d 15:29:10.0600004196167	0d 23:20:0.00999999977648258	0.01167	0.04594	0.00050	3.78836	D	2.20293
3820	2	5	2d 15:30:10.0600004196167	0d 23:21:0.00999999977648258	0.01168	0.04597	0.00050	3.78813	D	2.20293
3821	2	5	2d 15:31:10.0600004196167	0d 23:22:0.00999999977648258	0.01168	0.04600	0.00050	3.78798	D	2.20293
3822	2	5	2d 15:32:10.0600004196167	0d 23:23:0.00999999977648258	0.01169	0.04603	0.00050	3.78798	D	2.20293
3823	2	5	2d 15:33:10.0600004196167	0d 23:24:0.00999999977648258	0.01170	0.04606	0.00050	3.78767	D	2.20293
3824	2	5	2d 15:34:10.0600004196167	0d 23:25:0.00999999977648258	0.01171	0.04610	0.00050	3.78767	D	2.20293
3825	2	5	2d 15:35:10.0600004196167	0d 23:26:0.00999999977648258	0.01172	0.04613	0.00050	3.78759	D	2.20293
3826	2	5	2d 15:36:10.0600004196167	0d 23:27:0.00999999977648258	0.01173	0.04616	0.00050	3.78744	D	2.20293
3827	2	5	2d 15:37:10.0600004196167	0d 23:28:0.00999999977648258	0.01173	0.04619	0.00050	3.78744	D	2.20293
3828	2	5	2d 15:38:10.0600004196167	0d 23:29:0.00999999977648258	0.01174	0.04622	0.00050	3.78737	D	2.20293
3829	2	5	2d 15:39:10.0600004196167	0d 23:30:0.00999999977648258	0.01175	0.04625	0.00050	3.78706	D	2.20293
3830	2	5	2d 15:40:10.0600004196167	0d 23:31:0.00999999977648258	0.01176	0.04629	0.00050	3.78683	D	2.20293
3831	2	5	2d 15:41:10.0600004196167	0d 23:32:0.00999999977648258	0.01177	0.04632	0.00050	3.78683	D	2.20293
3832	2	5	2d 15:42:10.0600004196167	0d 23:33:0.00999999977648258	0.01178	0.04635	0.00050	3.78676	D	2.20293
3833	2	5	2d 15:43:10.0600004196167	0d 23:34:0.00999999977648258	0.01178	0.04638	0.00050	3.78660	D	2.20293
3834	2	5	2d 15:44:10.0600004196167	0d 23:35:0.00999999977648258	0.01179	0.04641	0.00050	3.78645	D	2.20293
3835	2	5	2d 15:45:10.0600004196167	0d 23:36:0.00999999977648258	0.01180	0.04644	0.00050	3.78630	D	2.20293
3836	2	5	2d 15:46:10.0600004196167	0d 23:37:0.00999999977648258	0.01181	0.04647	0.00050	3.78622	D	2.20293
3837	2	5	2d 15:47:10.0600004196167	0d 23:38:0.00999999977648258	0.01182	0.04651	0.00050	3.78614	D	2.20293
3838	2	5	2d 15:48:10.0600004196167	0d 23:39:0.00999999977648258	0.01183	0.04654	0.00050	3.78592	D	2.20293
3839	2	5	2d 15:49:10.0600004196167	0d 23:40:0.00999999977648258	0.01183	0.04657	0.00050	3.78592	D	2.20293
3840	2	5	2d 15:50:10.0600004196167	0d 23:41:0.00999999977648258	0.01184	0.04660	0.00050	3.78561	D	2.20293
3841	2	5	2d 15:51:10.0600004196167	0d 23:42:0.00999999977648258	0.01185	0.04663	0.00050	3.78538	D	2.20293
3842	2	5	2d 15:52:10.0600004196167	0d 23:43:0.00999999977648258	0.01186	0.04666	0.00050	3.78538	D	2.20293
3843	2	5	2d 15:53:10.0600004196167	0d 23:44:0.00999999977648258	0.01187	0.04670	0.00050	3.78515	D	2.20293
3844	2	5	2d 15:54:10.0600004196167	0d 23:45:0.00999999977648258	0.01188	0.04673	0.00050	3.78508	D	2.20293
3845	2	5	2d 15:55:10.0600004196167	0d 23:46:0.00999999977648258	0.01188	0.04676	0.00050	3.78500	D	2.20293
3846	2	5	2d 15:56:10.0600004196167	0d 23:47:0.00999999977648258	0.01189	0.04679	0.00050	3.78492	D	2.20293
3847	2	5	2d 15:57:10.0600004196167	0d 23:48:0.00999999977648258	0.01190	0.04682	0.00050	3.78477	D	2.20293
3848	2	5	2d 15:58:10.0600004196167	0d 23:49:0.00999999977648258	0.01191	0.04685	0.00050	3.78470	D	2.20293
3849	2	5	2d 15:59:10.0600004196167	0d 23:50:0.00999999977648258	0.01192	0.04688	0.00050	3.78447	D	2.20293
3850	2	5	2d 16:00:10.0600004196167	0d 23:51:0.00999999977648258	0.01193	0.04692	0.00050	3.78439	D	2.20293
3851	2	5	2d 16:01:10.0600004196167	0d 23:52:0.00999999977648258	0.01193	0.04695	0.00050	3.78431	D	2.20293
3852	2	5	2d 16:02:10.0600004196167	0d 23:53:0.00999999977648258	0.01194	0.04698	0.00050	3.78408	D	2.20293
3853	2	5	2d 16:03:10.0600004196167	0d 23:54:0.00999999977648258	0.01195	0.04701	0.00050	3.78393	D	2.20293
3854	2	5	2d 16:04:10.0600004196167	0d 23:55:0.00999999977648258	0.01196	0.04704	0.00050	3.78386	D	2.20293
3855	2	5	2d 16:05:10.0600004196167	0d 23:56:0.00999999977648258	0.01197	0.04707	0.00050	3.78378	D	2.20293
3856	2	5	2d 16:06:10.0600004196167	0d 23:57:0.00999999977648258	0.01198	0.04711	0.00050	3.78363	D	2.20293
3857	2	5	2d 16:07:10.0600004196167	0d 23:58:0.00999999977648258	0.01198	0.04714	0.00050	3.78355	D	2.20293
3858	2	5	2d 16:08:10.0600004196167	0d 23:59:0.00999999977648258	0.01199	0.04717	0.00050	3.78340	D	2.20293
3859	2	5	2d 16:09:10.0600004196167	1d 00:00:0.00999999977648258	0.01200	0.04720	0.00050	3.78340	D	2.20293
3860	2	5	2d 16:10:10.0600004196167	1d 00:01:0.00999999977648258	0.01201	0.04723	0.00050	3.78325	D	2.20293
3861	2	5	2d 16:11:10.0600004196167	1d 00:02:0.00999999977648258	0.01202	0.04726	0.00050	3.78302	D	2.20293
3862	2	5	2d 16:12:10.0600004196167	1d 00:03:0.00999999977648258	0.01203	0.04729	0.00050	3.78286	D	2.20293
3863	2	5	2d 16:13:10.0600004196167	1d 00:04:0.00999999977648258	0.01203	0.04733	0.00050	3.78271	D	2.20293
3864	2	5	2d 16:14:10.0600004196167	1d 00:05:0.00999999977648258	0.01204	0.04736	0.00050	3.78256	D	2.20293
3865	2	5	2d 16:15:10.0600004196167	1d 00:06:0.00999999977648258	0.01205	0.04739	0.00050	3.78241	D	2.20293
3866	2	5	2d 16:16:10.0600004196167	1d 00:07:0.00999999977648258	0.01206	0.04742	0.00050	3.78233	D	2.20293
3867	2	5	2d 16:17:10.0600004196167	1d 00:08:0.00999999977648258	0.01207	0.04745	0.00050	3.78225	D	2.20293
3868	2	5	2d 16:18:10.0600004196167	1d 00:09:0.00999999977648258	0.01208	0.04748	0.00050	3.78202	D	2.20293
3869	2	5	2d 16:19:10.0600004196167	1d 00:10:0.00999999977648258	0.01208	0.04752	0.00050	3.78202	D	2.20293
3870	2	5	2d 16:20:10.0600004196167	1d 00:11:0.00999999977648258	0.01209	0.04755	0.00050	3.78180	D	2.20293
3871	2	5	2d 16:21:10.0600004196167	1d 00:12:0.00999999977648258	0.01210	0.04758	0.00050	3.78172	D	2.20293
3872	2	5	2d 16:22:10.0600004196167	1d 00:13:0.00999999977648258	0.01211	0.04761	0.00050	3.78164	D	2.20293
3873	2	5	2d 16:23:10.0600004196167	1d 00:14:0.00999999977648258	0.01212	0.04764	0.00050	3.78141	D	2.20293
3874	2	5	2d 16:24:10.0600004196167	1d 00:15:0.00999999977648258	0.01213	0.04767	0.00050	3.78141	D	2.20293
3875	2	5	2d 16:25:10.0600004196167	1d 00:16:0.00999999977648258	0.01213	0.04770	0.00050	3.78119	D	2.20293
3876	2	5	2d 16:26:10.0600004196167	1d 00:17:0.00999999977648258	0.01214	0.04774	0.00050	3.78103	D	2.20293
3877	2	5	2d 16:27:10.0600004196167	1d 00:18:0.00999999977648258	0.01215	0.04777	0.00050	3.78096	D	2.20293
3878	2	5	2d 16:28:10.0600004196167	1d 00:19:0.00999999977648258	0.01216	0.04780	0.00050	3.78080	D	2.20293
3879	2	5	2d 16:29:10.0600004196167	1d 00:20:0.00999999977648258	0.01217	0.04783	0.00050	3.78058	D	2.20293
3880	2	5	2d 16:30:10.0600004196167	1d 00:21:0.00999999977648258	0.01218	0.04786	0.00050	3.78050	D	2.20293
3881	2	5	2d 16:31:10.0600004196167	1d 00:22:0.00999999977648258	0.01218	0.04789	0.00050	3.78027	D	2.20293
3882	2	5	2d 16:32:10.0600004196167	1d 00:23:0.00999999977648258	0.01219	0.04792	0.00050	3.78012	D	2.20293
3883	2	5	2d 16:33:10.0600004196167	1d 00:24:0.00999999977648258	0.01220	0.04796	0.00050	3.78004	D	2.20293
3884	2	5	2d 16:34:10.0600004196167	1d 00:25:0.00999999977648258	0.01221	0.04799	0.00050	3.77996	D	2.20293
3885	2	5	2d 16:35:10.0600004196167	1d 00:26:0.00999999977648258	0.01222	0.04802	0.00050	3.77981	D	2.20293
3886	2	5	2d 16:36:10.0600004196167	1d 00:27:0.00999999977648258	0.01223	0.04805	0.00050	3.77958	D	2.20293
3887	2	5	2d 16:37:10.0600004196167	1d 00:28:0.00999999977648258	0.01223	0.04808	0.00050	3.77951	D	2.20293
3888	2	5	2d 16:38:10.0600004196167	1d 00:29:0.00999999977648258	0.01224	0.04811	0.00050	3.77951	D	2.20293
3889	2	5	2d 16:39:10.0600004196167	1d 00:30:0.00999999977648258	0.01225	0.04815	0.00050	3.77935	D	2.20293
3890	2	5	2d 16:40:10.0600004196167	1d 00:31:0.00999999977648258	0.01226	0.04818	0.00050	3.77928	D	2.20293
3891	2	5	2d 16:41:10.0600004196167	1d 00:32:0.00999999977648258	0.01227	0.04821	0.00050	3.77913	D	2.20293
3892	2	5	2d 16:42:10.0600004196167	1d 00:33:0.00999999977648258	0.01228	0.04824	0.00050	3.77897	D	2.20293
3893	2	5	2d 16:43:10.0600004196167	1d 00:34:0.00999999977648258	0.01228	0.04827	0.00050	3.77890	D	2.20293
3894	2	5	2d 16:44:10.0600004196167	1d 00:35:0.00999999977648258	0.01229	0.04830	0.00050	3.77874	D	2.20293
3895	2	5	2d 16:45:10.0600004196167	1d 00:36:0.00999999977648258	0.01230	0.04833	0.00050	3.77852	D	2.20293
3896	2	5	2d 16:46:10.0600004196167	1d 00:37:0.00999999977648258	0.01231	0.04837	0.00050	3.77844	D	2.20293
3897	2	5	2d 16:47:10.0600004196167	1d 00:38:0.00999999977648258	0.01232	0.04840	0.00050	3.77829	D	2.20293
3898	2	5	2d 16:48:10.0600004196167	1d 00:39:0.00999999977648258	0.01233	0.04843	0.00050	3.77806	D	2.20293
3899	2	5	2d 16:49:10.0600004196167	1d 00:40:0.00999999977648258	0.01233	0.04846	0.00050	3.77798	D	2.20293
3900	2	5	2d 16:50:10.0600004196167	1d 00:41:0.00999999977648258	0.01234	0.04849	0.00050	3.77783	D	2.20293
3901	2	5	2d 16:51:10.0600004196167	1d 00:42:0.00999999977648258	0.01235	0.04852	0.00050	3.77768	D	2.20293
3902	2	5	2d 16:52:10.0600004196167	1d 00:43:0.00999999977648258	0.01236	0.04855	0.00050	3.77768	D	2.20293
3903	2	5	2d 16:53:10.0600004196167	1d 00:44:0.00999999977648258	0.01237	0.04859	0.00050	3.77745	D	2.20293
3904	2	5	2d 16:54:10.0600004196167	1d 00:45:0.00999999977648258	0.01238	0.04862	0.00050	3.77737	D	2.20293
3905	2	5	2d 16:55:10.0600004196167	1d 00:46:0.00999999977648258	0.01238	0.04865	0.00050	3.77722	D	2.20293
3906	2	5	2d 16:56:10.0600004196167	1d 00:47:0.00999999977648258	0.01239	0.04868	0.00050	3.77714	D	2.20293
3907	2	5	2d 16:57:10.0600004196167	1d 00:48:0.00999999977648258	0.01240	0.04871	0.00050	3.77691	D	2.20293
3908	2	5	2d 16:58:10.0600004196167	1d 00:49:0.00999999977648258	0.01241	0.04874	0.00050	3.77684	D	2.20293
3909	2	5	2d 16:59:10.0600004196167	1d 00:50:0.00999999977648258	0.01242	0.04878	0.00050	3.77668	D	2.20293
3910	2	5	2d 17:00:10.0600004196167	1d 00:51:0.00999999977648258	0.01243	0.04881	0.00050	3.77646	D	2.20293
3911	2	5	2d 17:01:10.0600004196167	1d 00:52:0.00999999977648258	0.01243	0.04884	0.00050	3.77638	D	2.20293
3912	2	5	2d 17:02:10.0600004196167	1d 00:53:0.00999999977648258	0.01244	0.04887	0.00050	3.77630	D	2.20293
3913	2	5	2d 17:03:10.0600004196167	1d 00:54:0.00999999977648258	0.01245	0.04890	0.00050	3.77607	D	2.20293
3914	2	5	2d 17:04:10.0600004196167	1d 00:55:0.00999999977648258	0.01246	0.04893	0.00050	3.77592	D	2.20293
3915	2	5	2d 17:05:10.0600004196167	1d 00:56:0.00999999977648258	0.01247	0.04896	0.00050	3.77584	D	2.20293
3916	2	5	2d 17:06:10.0600004196167	1d 00:57:0.00999999977648258	0.01248	0.04900	0.00050	3.77562	D	2.20293
3917	2	5	2d 17:07:10.0600004196167	1d 00:58:0.00999999977648258	0.01248	0.04903	0.00050	3.77562	D	2.20293
3918	2	5	2d 17:08:10.0600004196167	1d 00:59:0.00999999977648258	0.01249	0.04906	0.00050	3.77546	D	2.20293
3919	2	5	2d 17:09:10.0600004196167	1d 01:00:0.00999999977648258	0.01250	0.04909	0.00050	3.77516	D	2.20293
3920	2	5	2d 17:10:10.0600004196167	1d 01:01:0.00999999977648258	0.01251	0.04912	0.00050	3.77508	D	2.20293
3921	2	5	2d 17:11:10.0600004196167	1d 01:02:0.00999999977648258	0.01252	0.04915	0.00050	3.77493	D	2.20293
3922	2	5	2d 17:12:10.0600004196167	1d 01:03:0.00999999977648258	0.01253	0.04918	0.00050	3.77493	D	2.20293
3923	2	5	2d 17:13:10.0600004196167	1d 01:04:0.00999999977648258	0.01253	0.04922	0.00050	3.77470	D	2.20293
3924	2	5	2d 17:14:10.0600004196167	1d 01:05:0.00999999977648258	0.01254	0.04925	0.00050	3.77462	D	2.20293
3925	2	5	2d 17:15:10.0600004196167	1d 01:06:0.00999999977648258	0.01255	0.04928	0.00050	3.77455	D	2.20293
3926	2	5	2d 17:16:10.0600004196167	1d 01:07:0.00999999977648258	0.01256	0.04931	0.00050	3.77432	D	2.20293
3927	2	5	2d 17:17:10.0600004196167	1d 01:08:0.00999999977648258	0.01257	0.04934	0.00050	3.77417	D	2.20293
3928	2	5	2d 17:18:10.0600004196167	1d 01:09:0.00999999977648258	0.01258	0.04937	0.00050	3.77401	D	2.20293
3929	2	5	2d 17:19:10.0600004196167	1d 01:10:0.00999999977648258	0.01258	0.04940	0.00050	3.77394	D	2.20293
3930	2	5	2d 17:20:10.0600004196167	1d 01:11:0.00999999977648258	0.01259	0.04944	0.00050	3.77371	D	2.20293
3931	2	5	2d 17:21:10.0600004196167	1d 01:12:0.00999999977648258	0.01260	0.04947	0.00050	3.77348	D	2.20293
3932	2	5	2d 17:22:10.0600004196167	1d 01:13:0.00999999977648258	0.01261	0.04950	0.00050	3.77348	D	2.20293
3933	2	5	2d 17:23:10.0600004196167	1d 01:14:0.00999999977648258	0.01262	0.04953	0.00050	3.77333	D	2.20293
3934	2	5	2d 17:24:10.0600004196167	1d 01:15:0.00999999977648258	0.01263	0.04956	0.00050	3.77317	D	2.20293
3935	2	5	2d 17:25:10.0600004196167	1d 01:16:0.00999999977648258	0.01263	0.04959	0.00050	3.77302	D	2.20293
3936	2	5	2d 17:26:10.0600004196167	1d 01:17:0.00999999977648258	0.01264	0.04962	0.00050	3.77287	D	2.20293
3937	2	5	2d 17:27:10.0600004196167	1d 01:18:0.00999999977648258	0.01265	0.04966	0.00050	3.77279	D	2.20293
3938	2	5	2d 17:28:10.0600004196167	1d 01:19:0.00999999977648258	0.01266	0.04969	0.00050	3.77264	D	2.20293
3939	2	5	2d 17:29:10.0600004196167	1d 01:20:0.00999999977648258	0.01267	0.04972	0.00050	3.77256	D	2.20293
3940	2	5	2d 17:30:10.0600004196167	1d 01:21:0.00999999977648258	0.01268	0.04975	0.00050	3.77226	D	2.20293
3941	2	5	2d 17:31:10.0600004196167	1d 01:22:0.00999999977648258	0.01268	0.04978	0.00050	3.77226	D	2.20293
3942	2	5	2d 17:32:10.0600004196167	1d 01:23:0.00999999977648258	0.01269	0.04981	0.00050	3.77211	D	2.20293
3943	2	5	2d 17:33:10.0600004196167	1d 01:24:0.00999999977648258	0.01270	0.04984	0.00050	3.77195	D	2.20293
3944	2	5	2d 17:34:10.0600004196167	1d 01:25:0.00999999977648258	0.01271	0.04988	0.00050	3.77180	D	2.20293
3945	2	5	2d 17:35:10.0600004196167	1d 01:26:0.00999999977648258	0.01272	0.04991	0.00050	3.77165	D	2.20293
3946	2	5	2d 17:36:10.0600004196167	1d 01:27:0.00999999977648258	0.01273	0.04994	0.00050	3.77134	D	2.20293
3947	2	5	2d 17:37:10.0600004196167	1d 01:28:0.00999999977648258	0.01273	0.04997	0.00050	3.77127	D	2.20293
3948	2	5	2d 17:38:10.0600004196167	1d 01:29:0.00999999977648258	0.01274	0.05000	0.00050	3.77111	D	2.20293
3949	2	5	2d 17:39:10.0600004196167	1d 01:30:0.00999999977648258	0.01275	0.05003	0.00050	3.77104	D	2.20293
3950	2	5	2d 17:40:10.0600004196167	1d 01:31:0.00999999977648258	0.01276	0.05006	0.00050	3.77096	D	2.20293
3951	2	5	2d 17:41:10.0600004196167	1d 01:32:0.00999999977648258	0.01277	0.05010	0.00050	3.77081	D	2.20293
3952	2	5	2d 17:42:10.0600004196167	1d 01:33:0.00999999977648258	0.01278	0.05013	0.00050	3.77066	D	2.20293
3953	2	5	2d 17:43:10.0600004196167	1d 01:34:0.00999999977648258	0.01278	0.05016	0.00050	3.77035	D	2.20293
3954	2	5	2d 17:44:10.0600004196167	1d 01:35:0.00999999977648258	0.01279	0.05019	0.00050	3.77050	D	2.20293
3955	2	5	2d 17:45:10.0600004196167	1d 01:36:0.00999999977648258	0.01280	0.05022	0.00050	3.77035	D	2.20293
3956	2	5	2d 17:46:10.0600004196167	1d 01:37:0.00999999977648258	0.01281	0.05025	0.00050	3.77028	D	2.20293
3957	2	5	2d 17:47:10.0600004196167	1d 01:38:0.00999999977648258	0.01282	0.05028	0.00050	3.77012	D	2.20293
3958	2	5	2d 17:48:10.0600004196167	1d 01:39:0.00999999977648258	0.01283	0.05032	0.00050	3.76997	D	2.20293
3959	2	5	2d 17:49:10.0600004196167	1d 01:40:0.00999999977648258	0.01283	0.05035	0.00050	3.76974	D	2.20293
3960	2	5	2d 17:50:10.0600004196167	1d 01:41:0.00999999977648258	0.01284	0.05038	0.00050	3.76951	D	2.20293
3961	2	5	2d 17:51:10.0600004196167	1d 01:42:0.00999999977648258	0.01285	0.05041	0.00050	3.76951	D	2.20293
3962	2	5	2d 17:52:10.0600004196167	1d 01:43:0.00999999977648258	0.01286	0.05044	0.00050	3.76936	D	2.20293
3963	2	5	2d 17:53:10.0600004196167	1d 01:44:0.00999999977648258	0.01287	0.05047	0.00050	3.76913	D	2.20293
3964	2	5	2d 17:54:10.0600004196167	1d 01:45:0.00999999977648258	0.01288	0.05050	0.00050	3.76905	D	2.20293
3965	2	5	2d 17:55:10.0600004196167	1d 01:46:0.00999999977648258	0.01288	0.05054	0.00050	3.76890	D	2.20293
3966	2	5	2d 17:56:10.0600004196167	1d 01:47:0.00999999977648258	0.01289	0.05057	0.00050	3.76875	D	2.20293
3967	2	5	2d 17:57:10.0600004196167	1d 01:48:0.00999999977648258	0.01290	0.05060	0.00050	3.76860	D	2.20293
3968	2	5	2d 17:58:10.0600004196167	1d 01:49:0.00999999977648258	0.01291	0.05063	0.00050	3.76852	D	2.20293
3969	2	5	2d 17:59:10.0600004196167	1d 01:50:0.00999999977648258	0.01292	0.05066	0.00050	3.76822	D	2.20293
3970	2	5	2d 18:00:10.0600004196167	1d 01:51:0.00999999977648258	0.01293	0.05069	0.00050	3.76806	D	2.20293
3971	2	5	2d 18:01:10.0600004196167	1d 01:52:0.00999999977648258	0.01293	0.05072	0.00050	3.76791	D	2.20293
3972	2	5	2d 18:02:10.0600004196167	1d 01:53:0.00999999977648258	0.01294	0.05076	0.00050	3.76776	D	2.20293
3973	2	5	2d 18:03:10.0600004196167	1d 01:54:0.00999999977648258	0.01295	0.05079	0.00050	3.76783	D	2.20293
3974	2	5	2d 18:04:10.0600004196167	1d 01:55:0.00999999977648258	0.01296	0.05082	0.00050	3.76761	D	2.20293
3975	2	5	2d 18:05:10.0600004196167	1d 01:56:0.00999999977648258	0.01297	0.05085	0.00050	3.76753	D	2.20293
3976	2	5	2d 18:06:10.0600004196167	1d 01:57:0.00999999977648258	0.01298	0.05088	0.00050	3.76738	D	2.20293
3977	2	5	2d 18:07:10.0600004196167	1d 01:58:0.00999999977648258	0.01298	0.05091	0.00050	3.76699	D	2.20293
3978	2	5	2d 18:08:10.0600004196167	1d 01:59:0.00999999977648258	0.01299	0.05094	0.00050	3.76692	D	2.20293
3979	2	5	2d 18:09:10.0600004196167	1d 02:00:0.00999999977648258	0.01300	0.05098	0.00050	3.76677	D	2.20293
3980	2	5	2d 18:10:10.0600004196167	1d 02:01:0.00999999977648258	0.01301	0.05101	0.00050	3.76654	D	2.20293
3981	2	5	2d 18:11:10.0600004196167	1d 02:02:0.00999999977648258	0.01302	0.05104	0.00050	3.76638	D	2.20293
3982	2	5	2d 18:12:10.0600004196167	1d 02:03:0.00999999977648258	0.01303	0.05107	0.00050	3.76646	D	2.20293
3983	2	5	2d 18:13:10.0600004196167	1d 02:04:0.00999999977648258	0.01303	0.05110	0.00050	3.76623	D	2.20293
3984	2	5	2d 18:14:10.0600004196167	1d 02:05:0.00999999977648258	0.01304	0.05113	0.00050	3.76608	D	2.20293
3985	2	5	2d 18:15:10.0600004196167	1d 02:06:0.00999999977648258	0.01305	0.05116	0.00050	3.76585	D	2.20293
3986	2	5	2d 18:16:10.0600004196167	1d 02:07:0.00999999977648258	0.01306	0.05120	0.00050	3.76585	D	2.20293
3987	2	5	2d 18:17:10.0600004196167	1d 02:08:0.00999999977648258	0.01307	0.05123	0.00050	3.76562	D	2.20293
3988	2	5	2d 18:18:10.0600004196167	1d 02:09:0.00999999977648258	0.01308	0.05126	0.00050	3.76539	D	2.20293
3989	2	5	2d 18:19:10.0600004196167	1d 02:10:0.00999999977648258	0.01308	0.05129	0.00050	3.76516	D	2.20293
3990	2	5	2d 18:20:10.0600004196167	1d 02:11:0.00999999977648258	0.01309	0.05132	0.00050	3.76501	D	2.20293
3991	2	5	2d 18:21:10.0600004196167	1d 02:12:0.00999999977648258	0.01310	0.05135	0.00050	3.76501	D	2.20293
3992	2	5	2d 18:22:10.0600004196167	1d 02:13:0.00999999977648258	0.01311	0.05138	0.00050	3.76478	D	2.20293
3993	2	5	2d 18:23:10.0600004196167	1d 02:14:0.00999999977648258	0.01312	0.05141	0.00050	3.76478	D	2.20293
3994	2	5	2d 18:24:10.0600004196167	1d 02:15:0.00999999977648258	0.01313	0.05145	0.00050	3.76455	D	2.20293
3995	2	5	2d 18:25:10.0600004196167	1d 02:16:0.00999999977648258	0.01313	0.05148	0.00050	3.76440	D	2.20293
3996	2	5	2d 18:26:10.0600004196167	1d 02:17:0.00999999977648258	0.01314	0.05151	0.00050	3.76425	D	2.20293
3997	2	5	2d 18:27:10.0600004196167	1d 02:18:0.00999999977648258	0.01315	0.05154	0.00050	3.76410	D	2.20293
3998	2	5	2d 18:28:10.0600004196167	1d 02:19:0.00999999977648258	0.01316	0.05157	0.00050	3.76379	D	2.20293
3999	2	5	2d 18:29:10.0600004196167	1d 02:20:0.00999999977648258	0.01317	0.05160	0.00050	3.76356	D	2.20293
4000	2	5	2d 18:30:10.0600004196167	1d 02:21:0.00999999977648258	0.01318	0.05163	0.00050	3.76349	D	2.20293
4001	2	5	2d 18:31:10.0600004196167	1d 02:22:0.00999999977648258	0.01318	0.05167	0.00050	3.76341	D	2.20293
4002	2	5	2d 18:32:10.0600004196167	1d 02:23:0.00999999977648258	0.01319	0.05170	0.00050	3.76310	D	2.20293
4003	2	5	2d 18:33:10.0600004196167	1d 02:24:0.00999999977648258	0.01320	0.05173	0.00050	3.76295	D	2.20293
4004	2	5	2d 18:34:10.0600004196167	1d 02:25:0.00999999977648258	0.01321	0.05176	0.00050	3.76287	D	2.20293
4005	2	5	2d 18:35:10.0600004196167	1d 02:26:0.00999999977648258	0.01322	0.05179	0.00050	3.76280	D	2.20293
4006	2	5	2d 18:36:10.0600004196167	1d 02:27:0.00999999977648258	0.01323	0.05182	0.00050	3.76272	D	2.20293
4007	2	5	2d 18:37:10.0600004196167	1d 02:28:0.00999999977648258	0.01323	0.05185	0.00050	3.76257	D	2.20293
4008	2	5	2d 18:38:10.0600004196167	1d 02:29:0.00999999977648258	0.01324	0.05189	0.00050	3.76234	D	2.20293
4009	2	5	2d 18:39:10.0600004196167	1d 02:30:0.00999999977648258	0.01325	0.05192	0.00050	3.76211	D	2.20293
4010	2	5	2d 18:40:10.0600004196167	1d 02:31:0.00999999977648258	0.01326	0.05195	0.00050	3.76181	D	2.20293
4011	2	5	2d 18:41:10.0600004196167	1d 02:32:0.00999999977648258	0.01327	0.05198	0.00050	3.76165	D	2.20293
4012	2	5	2d 18:42:10.0600004196167	1d 02:33:0.00999999977648258	0.01328	0.05201	0.00050	3.76158	D	2.20293
4013	2	5	2d 18:43:10.0600004196167	1d 02:34:0.00999999977648258	0.01328	0.05204	0.00050	3.76135	D	2.20293
4014	2	5	2d 18:44:10.0600004196167	1d 02:35:0.00999999977648258	0.01329	0.05207	0.00050	3.76127	D	2.20293
4015	2	5	2d 18:45:10.0600004196167	1d 02:36:0.00999999977648258	0.01330	0.05210	0.00050	3.76104	D	2.20293
4016	2	5	2d 18:46:10.0600004196167	1d 02:37:0.00999999977648258	0.01331	0.05214	0.00050	3.76089	D	2.20293
4017	2	5	2d 18:47:10.0600004196167	1d 02:38:0.00999999977648258	0.01332	0.05217	0.00050	3.76081	D	2.20293
4018	2	5	2d 18:48:10.0600004196167	1d 02:39:0.00999999977648258	0.01333	0.05220	0.00050	3.76074	D	2.20293
4019	2	5	2d 18:49:10.0600004196167	1d 02:40:0.00999999977648258	0.01333	0.05223	0.00050	3.76059	D	2.20293
4020	2	5	2d 18:50:10.0600004196167	1d 02:41:0.00999999977648258	0.01334	0.05226	0.00050	3.76043	D	2.20293
4021	2	5	2d 18:51:10.0600004196167	1d 02:42:0.00999999977648258	0.01335	0.05229	0.00050	3.76020	D	2.20293
4022	2	5	2d 18:52:10.0600004196167	1d 02:43:0.00999999977648258	0.01336	0.05232	0.00050	3.75998	D	2.20293
4023	2	5	2d 18:53:10.0600004196167	1d 02:44:0.00999999977648258	0.01337	0.05236	0.00050	3.75982	D	2.20293
